time_days,gas_rate_m3_day,cumulative_gas_m3,oil_rate_m3_day,cumulative_oil_m3,field_pressure_bar,water_cut_fraction,water_injection_rate_m3_day,cumulative_injected_water_m3,water_rate_m3_day,cumulative_water_m3
4160.0,51153.6484375,398885312.0,395.5577697753906,960213.1875,348.8363342285156,0.5609647035598755,1030.7349853515625,3453502.25,505.41259765625,815605.75
4260.0,48940.33203125,403779360.0,378.75836181640625,998089.0,349.8631896972656,0.5800092816352844,1026.4501953125,3556147.25,523.0672607421875,867912.5
4360.0,46458.56640625,408425216.0,359.80206298828125,1034069.1875,350.9194641113281,0.6018467545509338,1022.5128784179688,3658398.75,543.8753051757812,922300.0625
4460.0,43670.88671875,412792288.0,338.4308776855469,1067912.25,351.9963684082031,0.6265313625335693,1018.4991455078125,3760248.5,567.751953125,979075.25
4560.0,40737.6015625,416866048.0,315.9613342285156,1099508.375,353.06396484375,0.6525830030441284,1014.61474609375,3861710.0,593.4971313476562,1038424.9375
4660.0,37601.4296875,420626208.0,291.8717346191406,1128695.625,354.0882873535156,0.6806524991989136,1011.2037353515625,3962830.5,622.0910034179688,1100634.0
4760.0,34250.09375,424051232.0,266.1238708496094,1155308.0,355.0698547363281,0.7103170156478882,1007.6719360351562,4063597.5,652.5488891601562,1165888.875
4860.0,30816.455078125,427132864.0,239.70953369140625,1179279.0,356.0008544921875,0.7405229210853577,1004.3783569335938,4164035.5,684.108154296875,1234299.75
4960.0,27775.255859375,429910400.0,216.29833984375,1200908.75,356.7767333984375,0.7675822377204895,1002.4485473632812,4264280.5,714.3462524414062,1305734.375
5060.0,24939.7265625,432404352.0,194.3829345703125,1220347.125,357.4092712402344,0.792789876461029,1001.84033203125,4364464.5,743.7128295898438,1380105.625
5160.0,22405.56640625,434644928.0,174.75686645507812,1237822.75,357.9172058105469,0.8152011036872864,1002.3108520507812,4464695.5,770.90283203125,1457195.875
5260.0,20362.482421875,436681152.0,158.86610412597656,1253709.375,358.2926330566406,0.8333707451820374,1003.9824829101562,4565093.5,794.54443359375,1536650.375
5360.0,18695.1171875,438550688.0,145.86141967773438,1268295.5,358.59161376953125,0.848124086856842,1006.378173828125,4665731.5,814.537109375,1618104.125
5460.0,17211.79296875,440271872.0,134.31361389160156,1281726.875,358.8308410644531,0.8611152768135071,1009.126953125,4766644.0,832.7732543945312,1701381.375
5560.0,15962.7041015625,441868128.0,124.60037994384766,1294186.875,359.02178955078125,0.8719971179962158,1012.1591796875,4867860.0,848.8179931640625,1786263.25
5660.0,14964.494140625,443364576.0,116.82714080810547,1305869.625,359.1610412597656,0.8807339072227478,1015.505126953125,4969410.5,862.7230224609375,1872535.5
5760.0,14178.7841796875,444782464.0,110.68861389160156,1316938.5,359.2669677734375,0.887660801410675,1019.1397705078125,5071324.5,874.6184692382812,1959997.375
5860.0,13509.9794921875,446133440.0,105.47013092041016,1327485.5,359.36376953125,0.8935238718986511,1022.8018798828125,5173605.0,885.0816040039062,2048505.5
5960.0,12928.4111328125,447426304.0,100.94093322753906,1337579.625,359.4559326171875,0.8985975980758667,1026.3563232421875,5276240.5,894.5082397460938,2137956.25
6060.0,12450.0400390625,448671296.0,97.21351623535156,1347301.0,359.5393371582031,0.9028056263923645,1029.9288330078125,5379233.5,902.9835205078125,2228254.75
6160.0,12035.2001953125,449874816.0,93.97692108154297,1356698.625,359.6126708984375,0.9064754247665405,1033.5247802734375,5482586.0,910.85986328125,2319340.75
6260.0,11661.7578125,451040992.0,91.07157897949219,1365805.75,359.6813049316406,0.9097638726234436,1037.0567626953125,5586291.5,918.1868286132812,2411159.25
6360.0,11328.84375,452173888.0,88.48552703857422,1374654.375,359.7449645996094,0.9126887321472168,1040.442626953125,5690335.5,924.9636840820312,2503655.75
6460.0,11035.482421875,453277440.0,86.21053314208984,1383275.375,359.8099670410156,0.915276825428009,1043.90087890625,5794726.0,931.3447875976562,2596790.25
6560.0,10775.4482421875,454354976.0,84.19606018066406,1391695.0,359.8738098144531,0.9175848960876465,1047.352294921875,5899461.0,937.4135131835938,2690531.5
6660.0,10540.3056640625,455408992.0,82.37416076660156,1399932.375,359.9386901855469,0.9196782112121582,1050.7685546875,6004538.0,943.177490234375,2784849.25
6760.0,10323.6650390625,456441376.0,80.69575500488281,1408002.0,360.0045471191406,0.9216082692146301,1054.1212158203125,6109950.0,948.695556640625,2879718.75
6860.0,10122.2177734375,457453600.0,79.1364974975586,1415915.625,360.07159423828125,0.9234012365341187,1057.40673828125,6215690.5,953.9940795898438,2975118.25
6960.0,9933.3544921875,458446912.0,77.67644500732422,1423683.25,360.14129638671875,0.9250820875167847,1060.6925048828125,6321760.0,959.1445922851562,3071032.75
7060.0,9753.125,459422240.0,76.2831802368164,1431311.625,360.2131652832031,0.9266819357872009,1063.918701171875,6428152.0,964.1589965820312,3167448.5
7160.0,9579.2919921875,460380160.0,74.93891906738281,1438805.5,360.2856750488281,0.9282188415527344,1067.0706787109375,6534859.0,969.0524291992188,3264353.75
7260.0,9410.533203125,461321216.0,73.63323211669922,1446168.875,360.3578186035156,0.9297032952308655,1070.1436767578125,6641873.0,973.8304443359375,3361737.0
7360.0,9246.1640625,462245824.0,72.361083984375,1453405.0,360.4305419921875,0.9311421513557434,1073.1798095703125,6749191.0,978.5154418945312,3459588.5
7460.0,9085.619140625,463154400.0,71.11793518066406,1460516.75,360.5037536621094,0.9325402975082397,1076.162353515625,6856807.5,983.1109619140625,3557899.5
7560.0,8935.177734375,464047904.0,69.95050048828125,1467511.75,360.575927734375,0.933857798576355,1079.144775390625,6964722.0,987.626708984375,3656662.25
7660.0,8793.294921875,464927232.0,68.84740447998047,1474396.5,360.6446228027344,0.935106635093689,1082.1278076171875,7072934.5,992.083740234375,3755870.5
7760.0,8654.857421875,465792736.0,67.77056884765625,1481173.625,360.7101135253906,0.9363215565681458,1085.0987548828125,7181444.5,996.4920654296875,3855519.75
7860.0,8518.9775390625,466644640.0,66.71470642089844,1487845.0,360.7753601074219,0.9375060200691223,1088.0533447265625,7290250.0,1000.8229370117188,3955602.0
7960.0,8385.396484375,467483168.0,65.67727661132812,1494412.75,360.84063720703125,0.9386633634567261,1090.9708251953125,7399347.0,1005.09033203125,4056111.25
8060.0,8253.865234375,468308544.0,64.65594482421875,1500878.375,360.9052734375,0.9397973418235779,1093.859619140625,7508733.0,1009.31591796875,4157042.75
8160.0,8123.95947265625,469120960.0,63.646793365478516,1507243.0,360.96954345703125,0.9409112930297852,1096.718994140625,7618405.0,1013.4932250976562,4258392.0
8260.0,7995.39013671875,469920480.0,62.64747619628906,1513507.75,361.0333251953125,0.9420076608657837,1099.545166015625,7728359.5,1017.6243896484375,4360154.5
8360.0,7869.19091796875,470707424.0,61.66653060913086,1519674.5,361.09442138671875,0.9430806636810303,1102.3533935546875,7838594.5,1021.7352905273438,4462328.0
8460.0,7748.3115234375,471482240.0,60.72694778442383,1525747.125,361.1523132324219,0.9441094398498535,1105.16845703125,7949111.5,1025.8057861328125,4564908.5
8560.0,7631.96240234375,472245440.0,59.82185745239258,1531729.375,361.2081604003906,0.9450986385345459,1107.9693603515625,8059908.5,1029.8026123046875,4667889.0
8660.0,7518.78759765625,472997312.0,58.9411735534668,1537623.5,361.2621765136719,0.9460590481758118,1110.760986328125,8170984.5,1033.75732421875,4771264.5
8760.0,7408.03271484375,473738112.0,58.07955551147461,1543431.375,361.314453125,0.9469977021217346,1113.5784912109375,8282342.5,1037.7132568359375,4875036.0
8860.0,7306.6923828125,474468800.0,57.293724060058594,1549160.75,361.36907958984375,0.9478618502616882,1116.4554443359375,8393988.0,1041.5894775390625,4979195.0
8960.0,7207.44970703125,475189536.0,56.52016067504883,1554812.75,361.4149169921875,0.948705792427063,1119.127685546875,8505901.0,1045.3619384765625,5083731.0
9060.0,7105.4931640625,475900096.0,55.72385025024414,1560385.125,361.461669921875,0.9495658874511719,1121.9022216796875,8618091.0,1049.159912109375,5188647.0
9160.0,7003.96875,476600480.0,54.93178176879883,1565878.375,361.5069274902344,0.9504171013832092,1124.64501953125,8730555.0,1052.9451904296875,5293941.5
9260.0,6903.95947265625,477290880.0,54.15157699584961,1571293.5,361.5507507324219,0.9512515664100647,1127.35791015625,8843291.0,1056.6851806640625,5399610.0
9360.0,6806.93115234375,477971584.0,53.39366912841797,1576632.875,361.5932312011719,0.9520599842071533,1130.04150390625,8956295.0,1060.365966796875,5505646.5
9460.0,6714.28466796875,478643008.0,52.6683464050293,1581899.75,361.6332092285156,0.9528343677520752,1132.706787109375,9069566.0,1063.9991455078125,5612046.5
9560.0,6624.96728515625,479305504.0,51.971282958984375,1587096.875,361.6712951660156,0.953578770160675,1135.373046875,9183103.0,1067.5875244140625,5718805.5
9660.0,6538.1943359375,479959328.0,51.29447555541992,1592226.25,361.7082214355469,0.9542997479438782,1138.01025390625,9296904.0,1071.1160888671875,5825917.0
9760.0,6453.607421875,480604672.0,50.635047912597656,1597289.75,361.7442626953125,0.9550002813339233,1140.624755859375,9410967.0,1074.595703125,5933376.5
9860.0,6371.00634765625,481241760.0,49.991355895996094,1602288.875,361.779541015625,0.9556822180747986,1143.214111328125,9525288.0,1078.028564453125,6041179.5
9960.0,6290.27490234375,481870816.0,49.36260986328125,1607225.25,361.8149108886719,0.956346869468689,1145.798828125,9639868.0,1081.4296875,6149322.5
10060.0,6211.2451171875,482491936.0,48.74728775024414,1612099.875,361.8500671386719,0.9569954872131348,1148.359619140625,9754704.0,1084.7911376953125,6257801.5
10160.0,6133.9501953125,483105312.0,48.14592742919922,1616914.5,361.8850402832031,0.9576276540756226,1150.8983154296875,9869794.0,1088.113037109375,6366613.0
10260.0,6058.14013671875,483711136.0,47.55619812011719,1621670.125,361.9197998046875,0.9582455158233643,1153.40576171875,9985135.0,1091.3912353515625,6475752.0
10360.0,5984.01025390625,484309536.0,46.97954559326172,1626368.125,361.95379638671875,0.9588481187820435,1155.8973388671875,10100724.0,1094.6337890625,6585215.5
10460.0,5911.78466796875,484900704.0,46.417625427246094,1631009.875,361.9877014160156,0.959434449672699,1158.3704833984375,10216561.0,1097.84375,6694999.5
10560.0,5841.42529296875,485484864.0,45.869789123535156,1635596.875,362.0210876464844,0.9600043892860413,1160.81005859375,10332642.0,1101.0,6805099.5
10660.0,5772.875,486062144.0,45.33596420288086,1640130.375,362.0538635253906,0.9605588912963867,1163.234130859375,10448966.0,1104.123291015625,6915512.0
10760.0,5705.8876953125,486632736.0,44.814064025878906,1644611.875,362.085693359375,0.9610995650291443,1165.6256103515625,10565528.0,1107.2054443359375,7026232.5
10860.0,5640.1845703125,487196768.0,44.301856994628906,1649042.0,362.116455078125,0.9616281986236572,1167.9857177734375,10682327.0,1110.240478515625,7137256.5
10960.0,5575.51220703125,487754304.0,43.79741668701172,1653421.75,362.1461486816406,0.962146520614624,1170.30419921875,10799357.0,1113.2275390625,7248579.5
