case_id,time_days,gas_rate_m3_day,cumulative_gas_m3,oil_rate_m3_day,cumulative_oil_m3,field_pressure_bar,water_cut_fraction,water_injection_rate_m3_day,cumulative_injected_water_m3,water_rate_m3_day,cumulative_water_m3,parameter_polymer_concentration,parameter_injection_rate
polymer_sensitivity_v1-0006-b9353855,2810.0,40960.46484375,128580368.0,7.620831966400146,44680.2734375,264.7153625488281,0.0047925813123583,200.0,562000.0,0.0366993397474288,213.40940856933597,1.0,200
polymer_sensitivity_v1-0006-b9353855,2835.0,41335.03515625,129613744.0,7.653091907501221,44871.6015625,264.73779296875,0.0047882669605314,200.0,567000.0,0.0368213579058647,214.3299560546875,1.0,200
polymer_sensitivity_v1-0006-b9353855,2860.0,41439.453125,130649728.0,7.748247146606445,45065.30859375,264.75714111328125,0.0047922506928443,200.0,572000.0,0.0373103432357311,215.26271057128903,1.0,200
polymer_sensitivity_v1-0006-b9353855,2885.0,41488.3984375,131686944.0,7.762778759002685,45259.37890625,264.775146484375,0.0047942576929926,200.0,577000.0,0.0373960472643375,216.19761657714844,1.0,200
polymer_sensitivity_v1-0006-b9353855,2910.0,41502.16015625,132724496.0,7.772171020507812,45453.68359375,264.7929077148437,0.0047981874085962,200.0,582000.0,0.037472128868103,217.1344146728516,1.0,200
polymer_sensitivity_v1-0006-b9353855,2935.0,41506.65625,133762160.0,7.7819085121154785,45648.23046875,264.810546875,0.0048037697561085,200.0,587000.0,0.0375629402697086,218.073486328125,1.0,200
polymer_sensitivity_v1-0006-b9353855,2960.0,41491.546875,134799456.0,7.789580345153809,45842.96875,264.8288879394531,0.0048107346519827,200.0,592000.0,0.0376547500491142,219.01486206054688,1.0,200
polymer_sensitivity_v1-0006-b9353855,3010.0,41462.33984375,136872560.0,7.825247764587402,46234.23046875,264.86700439453125,0.0048294081352651,200.0,602000.0,0.0379747115075588,220.91358947753903,1.0,200
polymer_sensitivity_v1-0006-b9353855,3060.0,41429.21484375,138944032.0,7.840437889099121,46626.25390625,264.9072570800781,0.0048501156270504,200.0,612000.0,0.0382123626768589,222.8242034912109,1.0,200
polymer_sensitivity_v1-0006-b9353855,3160.0,41421.55859375,143086192.0,7.901187419891357,47416.37109375,264.98663330078125,0.0048993304371833,200.0,632000.0,0.0389011166989803,226.71432495117188,1.0,200
polymer_sensitivity_v1-0006-b9353855,3260.0,41419.61328125,147228144.0,7.950287342071533,48211.40234375,265.0652160644531,0.0049529070965945,200.0,652000.0,0.0395730398595333,230.671630859375,1.0,200
polymer_sensitivity_v1-0006-b9353855,3360.0,41392.19140625,151367360.0,7.999514102935791,49011.3515625,265.14678955078125,0.0050103995017707,200.0,672000.0,0.040282592177391,234.69989013671875,1.0,200
polymer_sensitivity_v1-0006-b9353855,3460.0,41374.140625,155504784.0,8.053415298461914,49816.6953125,265.2307434082031,0.0050708362832665,200.0,692000.0,0.0410456843674182,238.8044586181641,1.0,200
polymer_sensitivity_v1-0006-b9353855,3560.0,41328.89453125,159637664.0,8.103939056396484,50627.08984375,265.3221130371094,0.0051336390897631,200.0,712000.0,0.0418173745274543,242.98619079589844,1.0,200
polymer_sensitivity_v1-0006-b9353855,3660.0,41337.671875,163771440.0,8.167388916015625,51443.828125,265.4135437011719,0.0051985434256494,200.0,732000.0,0.0426803976297378,247.2542266845703,1.0,200
polymer_sensitivity_v1-0006-b9353855,3760.0,41358.6015625,167907296.0,8.23564338684082,52267.390625,265.50115966796875,0.0052654133178293,200.0,752000.0,0.0435936078429222,251.61358642578125,1.0,200
polymer_sensitivity_v1-0006-b9353855,3860.0,41375.296875,172044832.0,8.304737091064453,53097.86328125,265.5857849121094,0.0053341859020292,200.0,772000.0,0.0445365756750106,256.0672607421875,1.0,200
polymer_sensitivity_v1-0006-b9353855,3960.0,41400.875,176184912.0,8.378775596618652,53935.7421875,265.66632080078125,0.0054049091413617,200.0,792000.0,0.0455326214432716,260.6205139160156,1.0,200
polymer_sensitivity_v1-0006-b9353855,4060.0,41370.6171875,180321968.0,8.444780349731445,54780.21875,265.7510070800781,0.0054776296019554,200.0,812000.0,0.0465121567249298,265.271728515625,1.0,200
polymer_sensitivity_v1-0006-b9353855,4160.0,41303.89453125,184452368.0,8.507060050964355,55630.92578125,265.8446044921875,0.0055524758063256,200.0,832000.0,0.047498982399702,270.0216369628906,1.0,200
polymer_sensitivity_v1-0006-b9353855,4260.0,41255.76171875,188577936.0,8.576019287109375,56488.52734375,265.9448547363281,0.0056295930407941,200.0,852000.0,0.0485528260469436,274.8768920898437,1.0,200
polymer_sensitivity_v1-0006-b9353855,4360.0,41244.875,192702432.0,8.656660079956055,57354.1953125,266.0459899902344,0.0057092388160526,200.0,872000.0,0.0497067309916019,279.8475952148437,1.0,200
polymer_sensitivity_v1-0006-b9353855,4460.0,41252.79296875,196827712.0,8.748292922973633,58229.0234375,266.14501953125,0.0057916487567126,200.0,892000.0,0.0509621948003768,284.9437866210937,1.0,200
polymer_sensitivity_v1-0006-b9353855,4560.0,41241.421875,200951856.0,8.842514038085938,59113.2734375,266.24658203125,0.0058768661692738,200.0,912000.0,0.0522734783589839,290.171142578125,1.0,200
polymer_sensitivity_v1-0006-b9353855,4660.0,41204.80859375,205072336.0,8.939037322998047,60007.1796875,266.3538818359375,0.0059657460078597,200.0,932000.0,0.0536480769515037,295.53594970703125,1.0,200
polymer_sensitivity_v1-0006-b9353855,4760.0,41141.5625,209186480.0,9.040048599243164,60911.18359375,266.46978759765625,0.0060588191263377,200.0,952000.0,0.0551058985292911,301.0465393066406,1.0,200
polymer_sensitivity_v1-0006-b9353855,4860.0,41034.3828125,213289920.0,9.142069816589355,61825.390625,266.6012878417969,0.0061566606163978,200.0,972000.0,0.0566332973539829,306.7098693847656,1.0,200
polymer_sensitivity_v1-0006-b9353855,4960.0,40904.4375,217380368.0,9.25082015991211,62750.47265625,266.7522277832031,0.0062599601224064,200.0,992000.0,0.0582745634019374,312.5373229980469,1.0,200
polymer_sensitivity_v1-0006-b9353855,5060.0,40721.37109375,221452512.0,9.366086959838867,63687.08203125,266.9307556152344,0.0063681681640446,200.0,1012000.0,0.060027077794075,318.5400390625,1.0,200
polymer_sensitivity_v1-0006-b9353855,5160.0,40534.44140625,225505952.0,9.50446319580078,64637.52734375,267.1374206542969,0.0064812903292477,200.0,1032000.0,0.0620030462741851,324.7403564453125,1.0,200
polymer_sensitivity_v1-0006-b9353855,5260.0,40370.35546875,229542992.0,9.670119285583496,65604.5390625,267.36798095703125,0.0066007003188133,200.0,1052000.0,0.0642536804080009,331.16571044921875,1.0,200
polymer_sensitivity_v1-0006-b9353855,5360.0,40161.80859375,233559168.0,9.861734390258787,66590.7109375,267.6292419433594,0.0067275813780725,200.0,1072000.0,0.0667949914932251,337.84521484375,1.0,200
polymer_sensitivity_v1-0006-b9353855,5460.0,39988.2265625,237557984.0,10.105331420898438,67601.25,267.9135131835937,0.0068650091998279,200.0,1092000.0,0.0698527321219444,344.8304748535156,1.0,200
polymer_sensitivity_v1-0006-b9353855,5560.0,39865.3203125,241544528.0,10.413491249084473,68642.59375,268.2182006835937,0.0070160026662051,200.0,1112000.0,0.0735772997140884,352.1882019042969,1.0,200
polymer_sensitivity_v1-0006-b9353855,5660.0,39684.23828125,245512944.0,10.780386924743652,69720.6328125,268.54693603515625,0.0071843909099698,200.0,1132000.0,0.0780109763145446,359.98931884765625,1.0,200
polymer_sensitivity_v1-0006-b9353855,5760.0,39583.36328125,249471280.0,11.248335838317873,70845.46875,268.8809509277344,0.0073748589493334,200.0,1152000.0,0.0835712179541587,368.346435546875,1.0,200
polymer_sensitivity_v1-0006-b9353855,5860.0,39454.55078125,253416736.0,11.821746826171877,72027.640625,269.2233581542969,0.0075925295241177,200.0,1172000.0,0.0904436632990837,377.3908081054688,1.0,200
polymer_sensitivity_v1-0006-b9353855,5960.0,39272.41796875,257343984.0,12.53250217437744,73280.890625,269.5784606933594,0.0078476918861269,200.0,1192000.0,0.0991291478276252,387.3037109375,1.0,200
